"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"225842_at",-1.54142310421286,7.51637807692308,-3.54534035329354,0.000830268230455774,0.00198722881567225,-1.73460091688298
"219256_s_at",1.29731869179601,3.17881134615385,3.54530770425906,0.000830351174845532,0.00198726811778245,-1.73469581985945
"239196_at",1.69340239467849,5.23907538461538,3.54516750195417,0.000830707446584205,0.00198796151180084,-1.73510334850468
"210622_x_at",1.21070545454546,4.60633923076923,3.54477187197745,0.000831713578671599,0.00199020984745728,-1.73625328012081
"1557422_at",-1.12860858093126,2.93022826923077,-3.54413326683472,0.000833340077038817,0.00199362281744058,-1.73810927301439
"210385_s_at",1.3177588248337,6.19106942307692,3.54353829987758,0.000834858160582311,0.00199709463733787,-1.73983825433106
"219410_at",2.34536917960089,9.29644884615385,3.54323822512047,0.000835624814417365,0.00199876852278725,-1.74071020759662
"204431_at",-1.46881090909091,5.33491,-3.54255986769962,0.000837360409166132,0.00200243896117674,-1.74268120234073
"230085_at",1.93669946784923,6.84075576923077,3.54235142569694,0.000837894403529258,0.00200355555243973,-1.74328679235826
"205988_at",1.03780884700665,7.95430326923077,3.54220986845173,0.00083825723523605,0.00200426271716076,-1.74369804848616
"243134_at",1.12297962305987,7.72294442307692,3.54173795017632,0.000839467912892767,0.0020068361845267,-1.74506900585983
"230875_s_at",1.14468401330377,9.0188975,3.54095641391665,0.000841476565291997,0.0020111552472172,-1.74733917924608
"238937_at",1.21875039911308,5.93457326923077,3.54041737717564,0.00084286463175341,0.00201415047951121,-1.74890477075142
"237262_at",-1.06952317073171,2.74689211538462,-3.53927746114852,0.000845807209835177,0.00202085889621741,-1.75221508783164
"216397_s_at",1.13124762749446,6.13514615384615,3.5385748325535,0.000847625852363101,0.0020245564154188,-1.75425519507001
"228551_at",-1.15927243902439,4.17125826923077,-3.53797638229575,0.000849177786022789,0.00202777681869375,-1.75599262018338
"205594_at",1.14134942350333,7.92694557692308,3.53774950030247,0.000849766856790022,0.00202902128629912,-1.75665125833627
"1555989_at",2.49694549889135,5.94364730769231,3.53764084643604,0.000850049100965129,0.0020295329917784,-1.75696667117131
"226278_at",1.12403889135255,8.51867961538461,3.53650546676669,0.000853003767102319,0.00203609920372733,-1.76026222394212
"1557701_s_at",1.19788124168514,4.07235692307692,3.53451006536462,0.000858220264197691,0.00204756919993432,-1.76605249674295
"219229_at",-1.70450966740576,4.87545423076923,-3.53341558032493,0.000861094435996997,0.00205393437292704,-1.76922762759127
"234991_at",1.1119688248337,6.96695192307692,3.53320039656658,0.000861660597749857,0.00205512072148355,-1.76985181022778
"231793_s_at",1.0544988691796,6.22340634615385,3.53256417939839,0.000863336601164753,0.00205850588253337,-1.7716971456631
"223754_at",-1.09446935698448,2.75107846153846,-3.53129966669892,0.000866676972560817,0.00206593051398893,-1.77536423161597
"203787_at",-1.31961215077605,7.53163384615385,-3.53021375107578,0.000869555388382659,0.00207229582107341,-1.77851273987139
"219857_at",-1.70727758314856,4.30726365384615,-3.52875785507017,0.000873428807953314,0.00208019921709235,-1.78273303325826
"218309_at",-2.05018740576496,6.80211153846154,-3.52801738036315,0.000875405150227129,0.00208457377861578,-1.78487907966089
"225809_at",-1.71917851441242,4.3373875,-3.52780451639791,0.000875974077004499,0.00208549543288079,-1.78549595130481
"207540_s_at",1.29127361419069,7.62189230769231,3.52738710686675,0.0008770907212141,0.00208758912555404,-1.78670552147743
"222868_s_at",1.56793170731707,3.49321384615385,3.52693868574433,0.000878291838794828,0.00209011488093029,-1.78800485863427
"241788_x_at",1.02927472283814,6.35338807692308,3.52582885262511,0.000881271326775124,0.00209653725768522,-1.79122025284708
"232382_s_at",1.50155445676275,9.46784884615385,3.52553351053749,0.000882065831828612,0.00209826027983884,-1.79207580883385
"228084_at",-1.15240889135255,7.09601173076923,-3.52471567150396,0.00088426948004887,0.00210316737082005,-1.79444471887112
"215360_at",-1.22789926829268,3.36627865384615,-3.52369274051267,0.000887033131081343,0.00210957254396887,-1.79740720955314
"217892_s_at",-1.19341705099778,8.93037019230769,-3.52294885295886,0.000889048059371766,0.00211385965278675,-1.79956123412916
"202946_s_at",1.12089184035477,8.80232192307692,3.52265794948598,0.000889837199976351,0.00211556758256216,-1.80040350705076
"1564307_a_at",2.33130286031042,3.80915173076923,3.5223912894074,0.000890561161428768,0.00211712029089301,-1.80117554862104
"230207_s_at",1.4052076940133,8.10403403846154,3.52191702433485,0.0008918501417305,0.00212001585771586,-1.80254856456623
"212327_at",-2.01190015521065,7.36578865384615,-3.52180209203409,0.000892162777807082,0.00212011177905114,-1.80288128086458
"227368_at",1.00996281596452,6.63368865384615,3.52138473718067,0.000893298935018326,0.0021224464396566,-1.80408942053632
"244780_at",2.20373296452328,2.66737986538462,3.51841385172835,0.000901426457657962,0.00214039524438569,-1.81268684361608
"228462_at",-2.48000718403548,8.73515153846154,-3.51833488691779,0.000901643442107836,0.00214074030727129,-1.81291529801793
"227070_at",-1.88286461197339,7.99274730769231,-3.51636743678043,0.000907065822651187,0.00215327219644461,-1.81860633562581
"223634_at",1.94700720620843,5.27356211538462,3.51610135283409,0.000907801543104293,0.00215484747692924,-1.81937585753492
"232662_x_at",-1.18325835920177,6.12433538461538,-3.51512782256491,0.000910498197614535,0.00216073344910542,-1.82219102573715
"207339_s_at",2.08576031042129,7.33395269230769,3.51380142344195,0.000914184577213474,0.00216844813999508,-1.82602581125011
"219725_at",1.15718248337029,6.63499115384615,3.51326583952444,0.000915677119731974,0.00217181600617334,-1.82757399700342
"204735_at",-1.13164563192905,5.18051730769231,-3.5112288183441,0.000921375040690731,0.00218413565333388,-1.83346097598314
"204885_s_at",2.75430855875831,4.67951,3.51122594375686,0.000921383105256035,0.00218413565333388,-1.83346928202681
"238327_at",-1.44997705099778,7.0634825,-3.50981710106376,0.000925343673854137,0.0021922308761593,-1.83753958795438
"210873_x_at",1.90530292682927,5.42389807692308,3.50726039323871,0.000932572607023122,0.00220817976917812,-1.84492361664294
"1552329_at",1.52082436807095,6.04153788461538,3.50721237868794,0.000932708878501975,0.00220817976917812,-1.84506225552383
"214701_s_at",1.63285423503326,6.94554730769231,3.50694809875078,0.000933459278626877,0.00220978120535864,-1.84582532549174
"208284_x_at",-1.25148984478936,5.49604384615385,-3.50650340851399,0.000934723236509228,0.00221242272753666,-1.84710922341824
"202321_at",1.16306297117516,7.34547769230769,3.50500128818126,0.000939004829419159,0.00222185277380107,-1.85144535779167
"239999_at",-1.50299039911308,4.95225442307692,-3.50449343603548,0.000940456615181771,0.00222475930197379,-1.85291110115199
"226534_at",-1.76243616407983,6.98158596153846,-3.50284740978258,0.000945176784052857,0.00223526872501858,-1.85766089153741
"203470_s_at",1.44935286031042,7.00103807692308,3.50177472297893,0.000948264971813808,0.00224163325971306,-1.86075550097476
"214995_s_at",1.98648170731707,4.56618442307692,3.4998626245867,0.000953793613594908,0.00225345433556791,-1.86627027869705
"233059_at",-1.36152110864745,3.19062115384615,-3.49893408713522,0.000956489448076807,0.00225946617763707,-1.86894764347667
"227296_at",1.14951252771619,4.53358096153846,3.49855706704825,0.000957586125421594,0.00226134152764579,-1.87003462505029
"242350_s_at",2.64441170731707,5.12075692307692,3.49792346491303,0.000959431847354851,0.0022655211110609,-1.87186119065383
"211711_s_at",-1.39938117516629,7.48724903846154,-3.49542082871602,0.000966755354304569,0.00228173206124203,-1.8790738447474
"229084_at",-1.55166738359202,3.83057903846154,-3.49501170157598,0.000967957641277058,0.0022842087540777,-1.88025265257209
"1553218_a_at",1.49188855875831,6.36269038461538,3.49466540023755,0.000968976416892792,0.00228643226712783,-1.8812503747902
"210230_at",-1.28366822616408,6.03149788461538,-3.49440909583369,0.000969731090113909,0.0022878515917685,-1.88198876887246
"208908_s_at",1.15927427937916,9.818105,3.49206037199792,0.000976672882663556,0.00230350142300714,-1.88875369670694
"227052_at",-1.01952399113082,9.32525,-3.49182491055905,0.000977371406544153,0.00230463546982635,-1.88943172970089
"215719_x_at",1.96775623059867,6.69924192307692,3.49182027741844,0.000977385156068357,0.00230463546982635,-1.88944507097181
"224870_at",1.08769082039911,9.30062692307692,3.48952059253844,0.000984232588589517,0.00231858529445112,-1.89606572115929
"219519_s_at",2.08641600886918,6.23325423076923,3.48884583703084,0.000986250359664172,0.00232315541667306,-1.8980077839463
"244533_at",-1.05028694013304,9.10415096153846,-3.48452814409378,0.000999255404046475,0.00235230549133809,-1.91042929688316
"218676_s_at",1.21672911308204,6.98645865384615,3.48443078482424,0.000999550527284057,0.00235281482164972,-1.91070927766716
"219498_s_at",1.51459232815965,7.82953961538462,3.48341253210416,0.00100264211265481,0.00235916255760373,-1.91363722350557
"243489_at",-2.40078625277162,3.76982692307692,-3.48266298506567,0.00100492367661147,0.00236415852822606,-1.91579217481861
"212853_at",1.06072966740576,4.07704,3.48193914721361,0.00100713167375068,0.00236897988109876,-1.91787293685979
"209135_at",-1.03848268292683,10.2325763461538,-3.48073310779335,0.00101082084016345,0.00237690892303234,-1.92133924646752
"220253_s_at",1.56989924611974,5.44212153846154,3.48038541716902,0.00101188678089242,0.00237904091024708,-1.92233841372497
"214190_x_at",1.09815713968958,3.87944557692308,3.48007047276569,0.00101285325253427,0.00238093840202677,-1.92324342344013
"210644_s_at",1.69192082039911,6.89110903846154,3.47936133293518,0.00101503261117833,0.00238568601052165,-1.9252809873384
"227758_at",-2.08490767184035,7.49507230769231,-3.47809337177984,0.00101894049226544,0.0023943057756191,-1.92892355872852
"220638_s_at",1.56728372505543,3.57106384615385,3.47684894421209,0.00102278976238383,0.00240259483932469,-1.93249771502919
"213085_s_at",-1.13346374722838,7.32819288461538,-3.47677416768356,0.00102302150177126,0.00240295025337418,-1.9327124573411
"225511_at",-1.17625017738359,3.96358288461538,-3.47672885605596,0.00102316195101478,0.00240309119920313,-1.93284258130658
"204011_at",-1.83467317073171,7.02848076923077,-3.47665843649898,0.00102338026194972,0.00240341498154276,-1.93304480702578
"210663_s_at",1.87575820399113,5.00014865384615,3.47657768825102,0.00102363064789848,0.00240381403542734,-1.93327669076467
"238005_s_at",-1.13037321507761,6.34289692307692,-3.47565201944978,0.00102650515021349,0.00240955166749027,-1.93593468132011
"225325_at",1.10421862527716,8.51307846153846,3.47490016476532,0.00102884555510649,0.00241416253771864,-1.9380932509154
"233442_at",-1.24897951219512,7.94328769230769,-3.47388203822425,0.00103202291719304,0.00242047739697791,-1.94101581867658
"210298_x_at",-1.97192308203991,3.49989903846154,-3.47361961106526,0.00103284341033485,0.00242183133413916,-1.94176903797831
"1561155_at",-1.3613733924612,4.81049307692308,-3.47278064220911,0.00103547065959258,0.00242742015333981,-1.94417680984169
"224839_s_at",1.23779057649667,7.12456480769231,3.47205281596773,0.00103775501351132,0.00243220269250147,-1.94626531608328
"219225_at",2.98162749445676,4.14357769230769,3.47113365874315,0.00104064673070602,0.00243878871784584,-1.9489024565983
"227599_at",-1.15723467849224,5.81440769230769,-3.46979580095704,0.00104486940655593,0.00244810853192511,-1.95274010194071
"238762_at",1.26024048780488,7.59502115384615,3.46753764517426,0.00105203382076237,0.00246334898319755,-1.95921551587584
"201467_s_at",2.15512399113082,5.19068692307692,3.46668054710241,0.00105476533844454,0.00246935775512177,-1.96167260936582
"231183_s_at",-1.5494800886918,7.30389,-3.46569228623362,0.00105792323859044,0.00247616868341394,-1.9645052413815
"218380_at",-1.53628829268293,5.77223576923077,-3.46384911088391,0.00106383698809627,0.00248923022992087,-1.96978694148539
"214218_s_at",-1.67993277161862,11.1848830769231,-3.46311007123232,0.00106621698632337,0.00249460369928242,-1.97190419610784
"1556989_at",-1.49281525498891,5.53317076923077,-3.46295932959264,0.0010667030551661,0.00249554549040464,-1.9723360168612
"211105_s_at",-1.67192685144124,7.02216634615385,-3.46229641496282,0.00106884313687109,0.00249976912454006,-1.97423488932803
"201647_s_at",1.07771294900222,6.55405884615385,3.46189699097309,0.00107013456502817,0.0025025935385225,-1.97537890096414
"240440_at",1.32523729490022,6.984825,3.4612786997147,0.00107213656797082,0.00250707911506789,-1.97714961835554
"225835_at",-1.65979383592017,7.74565730769231,-3.45891551688248,0.00107982133967198,0.00252346889462733,-1.98391567726326
"226803_at",1.61159077605321,9.23646461538462,3.45760030104448,0.00108412091773798,0.00253193215351315,-1.98768002860764
"218468_s_at",2.45463332594235,6.18887942307692,3.45689187103861,0.00108644359153498,0.00253676171720529,-1.98970729140529
"218454_at",1.20759769401331,9.47964615384615,3.45610771296405,0.00108902006720227,0.00254198284634579,-1.99195095464129
"218897_at",1.20556308203991,6.02853557692308,3.45525998574523,0.00109181194535691,0.00254790237041223,-1.99437614364922
"205287_s_at",1.71947871396896,4.91560192307692,3.45472314109852,0.00109358349126041,0.00255163786881374,-1.9959117619051
"229566_at",1.78517833702882,3.43702173076923,3.45437206491236,0.00109474349353479,0.00255374608639426,-1.99691591710567
"229530_at",-1.29036474501109,9.19322884615385,-3.45333042536515,0.00109819209868343,0.0025609908324723,-1.99989485704066
"225533_at",1.02068272727273,5.97428634615385,3.45242795955203,0.00110118828467288,0.00256757708617179,-2.00247532208212
"233292_s_at",1.03853494456763,4.82112576923077,3.45229170586113,0.00110164132166614,0.00256843293546652,-2.00286488203454
"209747_at",-1.17982454545455,4.77692826923077,-3.45217130928577,0.00110204178199443,0.00256916608034335,-2.00320909718559
"240788_at",1.60172365853659,4.7959775,3.45122339491169,0.00110519955171429,0.00257572368609463,-2.00591893047766
"219947_at",1.22110563192905,7.25868846153846,3.45058767111182,0.00110732214448607,0.0025804691802974,-2.00773603155608
"240304_s_at",-2.76049975831486,3.22919575,-3.44968774649739,0.00111033349483652,0.00258708310515961,-2.01030794159163
"236725_at",-1.0512267405765,6.50510269230769,-3.44936326299466,0.00111142119834869,0.00258941549354783,-2.01123518473564
"241869_at",1.98235362084257,4.76419840384615,3.44832889156145,0.00111489528846428,0.00259609220923638,-2.01419063416231
"224589_at",2.53405141906874,9.30887480769231,3.4477376669216,0.00111688563884404,0.00259991620737068,-2.01587965466103
"210004_at",1.35332873614191,7.01955038461538,3.4468681208866,0.00111981909364279,0.00260654166934634,-2.01836345613291
"205505_at",1.60761412416852,4.46463826923077,3.44518351471629,0.00112552304623474,0.0026180909716397,-2.02317429766265
"207071_s_at",-1.11497088691797,7.06084288461538,-3.44516978229285,0.00112556965650483,0.0026180909716397,-2.02321350814943
"227461_at",-1.45590356984479,3.08066057692308,-3.44481115915411,0.00112678753664232,0.00262051569343059,-2.02423745761712
"211336_x_at",1.1516812195122,6.09994634615385,3.44461413655466,0.0011274571562228,0.00262186887963908,-2.02479997264495
"222595_s_at",1.07396636363637,4.18012480769231,3.44442961939099,0.0011280846166712,0.00262312382297958,-2.02532676523207
"202479_s_at",1.41806093126386,3.07393923076923,3.44283468781258,0.00113352211935317,0.00263535732519553,-2.02987951758313
"204670_x_at",1.13317339246121,12.708,3.44224506740895,0.00113553857650832,0.0026398399919092,-2.03156225895931
"243952_at",-1.13883013303769,2.59999442307692,-3.44192816962301,0.001136623751261,0.00264134596598526,-2.03246659099131
"202662_s_at",1.64595394678492,7.23944865384615,3.44168220868575,0.00113746669149682,0.002643088244795,-2.03316845406087
"225458_at",1.05016467849224,6.63183173076923,3.43980684276805,0.00114391338071665,0.00265662166074387,-2.03851887064226
"244022_at",1.34534155210643,7.25345461538462,3.43950506532224,0.00114495399806284,0.00265883168408979,-2.03937966896275
"244352_at",1.10940019955654,6.88301211538462,3.4394721468867,0.00114506756491604,0.0026588887187514,-2.03947356352636
"204999_s_at",1.33934139689578,6.19367826923077,3.4378476014788,0.00115068548100393,0.00267052378064544,-2.04410661232796
"218724_s_at",1.30669184035477,6.06121807692308,3.43784224416852,0.00115070405062994,0.00267052378064544,-2.04412188857442
"235931_at",1.45583820399113,5.92137788461539,3.43695005095121,0.00115380056669959,0.00267750208413089,-2.04666574662998
"204241_at",-1.28281929046563,5.03927269230769,-3.43522611002565,0.00115980625974537,0.00269060281100982,-2.05157993326865
"230958_s_at",-1.57895780487805,7.9201325,-3.43433125063154,0.00116293538209802,0.00269723359234583,-2.05413016238354
"219740_at",2.53770432372506,5.46521134615385,3.4331013174135,0.00116724927546197,0.00270656610917675,-2.0576346197591
"32128_at",2.69306186252772,5.17865115384615,3.43250946146324,0.00116933057848883,0.0027104696523739,-2.05932071547859
"203035_s_at",1.22741538802661,6.61087346153846,3.43235347880105,0.00116987968935424,0.00271144510513454,-2.05976505254235
"210425_x_at",1.38938259423504,8.61795019230769,3.42953552512583,0.00117984212074708,0.00273262704861819,-2.0677901572082
"243940_at",-1.0278400443459,3.19862038461538,-3.42944061762438,0.00118017905037993,0.00273319550135667,-2.06806036658339
"201928_at",-1.08238931263858,9.50117038461538,-3.42838316146139,0.0011839392979057,0.00274147885019278,-2.07107070924802
"1558750_a_at",1.00350137472284,3.41381769230769,3.42735388104141,0.00118761028407782,0.00274848791573108,-2.07400027583303
"1558447_at",-1.11922700665189,3.03143346153846,-3.42530180266611,0.00119496143235645,0.00276421580213599,-2.07983929125744
"210139_s_at",-1.43309931263858,11.0373290384615,-3.42504209082117,0.00119589487227285,0.00276616086096839,-2.08057812097359
"211597_s_at",1.76167767184035,6.26744326923077,3.4248254202685,0.00119667414584656,0.00276753478043464,-2.0811944793448
"240382_at",1.40673343680709,3.29137884615385,3.42415077317882,0.00119910366048467,0.00277264180927911,-2.08311347568933
"204221_x_at",1.17427740576497,4.39140711538462,3.42260304327121,0.0012046950059836,0.00278479098612922,-2.08751499984904
"241864_x_at",-1.12060179600887,5.80976403846154,-3.4219730793553,0.00120697790440225,0.00278985228553145,-2.08930616553038
"221558_s_at",1.05457977827051,6.99292923076923,3.42118929062741,0.00120982397880222,0.00279575457769448,-2.09153440595713
"215513_at",-1.32099299334811,5.00512692307692,-3.41904744313232,0.00121763394888668,0.00281252446880784,-2.09762182844585
"223599_at",-1.20191248337029,5.78080096153846,-3.41901498081893,0.00121775268608003,0.00281258125802294,-2.09771407210321
"1556347_at",1.20711572062084,5.6156825,3.41740170522137,0.00122366742650887,0.00282536845200954,-2.10229759150159
"235392_at",-1.3760700443459,4.91081442307692,-3.4168300047357,0.00122576998757311,0.00282978569078604,-2.10392153415461
"218884_s_at",1.13615771618625,6.19134211538462,3.4154045338959,0.00123102743957321,0.00284095177753123,-2.10796989883908
"231578_at",2.1053322172949,6.04181711538462,3.41538969703748,0.00123108227362976,0.00284095177753123,-2.10801203014496
"217977_at",1.07936740576497,7.39812423076923,3.41459540630235,0.00123402120132249,0.00284663438973796,-2.11026735802331
"202410_x_at",-1.25361292682927,3.01057442307692,-3.41333805633877,0.00123868710336876,0.00285651534961672,-2.1138368238075
"1553989_a_at",2.28411317073171,5.63868538461538,3.41216369550343,0.00124306016724638,0.00286571510851606,-2.11716993655222
"219654_at",2.19155678492239,5.61403096153846,3.41070734410352,0.00124850366630598,0.00287715420994819,-2.12130238905611
"206686_at",1.2242545232816,3.44005942307692,3.41028531803659,0.0012500853254033,0.00288035471853243,-2.12249969379463
"217853_at",1.1033700443459,9.92174211538462,3.41020773416492,0.0012503762993059,0.00288064985496991,-2.1227197920399
"201952_at",-1.9622246119734,10.229615,-3.41019974241939,0.00125040627554631,0.00288064985496991,-2.12274246369897
"209656_s_at",-2.01121,8.63131826923077,-3.4097099174776,0.00125224486314221,0.00288399589828442,-2.12413197577949
"219529_at",2.32981742793792,4.25805961538462,3.4074812916845,0.00126064259951433,0.00290244133913615,-2.13045242709473
"226621_at",1.48910381374723,8.24932653846154,3.40731692984582,0.00126126404751258,0.00290364834242781,-2.13091845787881
"203815_at",-2.50707534368071,6.50175115384615,-3.40721091545028,0.00126166503957248,0.00290434767104484,-2.13121904298292
"242878_at",-1.07473110864745,5.25280403846154,-3.40675208167288,0.00126340194224714,0.00290799801638712,-2.1325199163095
"1565162_s_at",1.93868015521064,11.9970301923077,3.40674059312664,0.00126344546094093,0.00290799801638712,-2.13255248689477
"1557352_at",1.35883884700666,4.61048307692308,3.40615280362989,0.00126567391165041,0.00291245391794273,-2.1342188050008
"213013_at",-1.08186993348115,6.12354807692308,-3.40079428980953,0.00128616209619169,0.00295663873024503,-2.14940112499283
"244487_at",1.10581924611974,5.49400230769231,3.40022430774495,0.00128835984176392,0.00296123517373343,-2.15101516041348
"206283_s_at",-1.23402228381375,3.18896634615385,-3.40009837032021,0.00128884591376128,0.00296212447928841,-2.15137175787864
"228661_s_at",1.16789241685144,5.77646461538462,3.39897500841819,0.00129318938364582,0.00297187833353731,-2.1545522336034
"203294_s_at",1.33147141906873,6.10789673076923,3.39590091288204,0.00130514648514082,0.00299751218194908,-2.16325221049606
"204099_at",-1.15327727272727,6.3343525,-3.39567525995728,0.00130602831306066,0.00299930687239093,-2.16389063072482
"224975_at",-1.48639501108647,8.92945288461538,-3.39440058606371,0.00131102023195775,0.00300938277157476,-2.16749644457552
"217022_s_at",-2.39631911308204,12.64514,-3.39416423022569,0.00131194784395152,0.00301081800279357,-2.1681649556767
"226944_at",-1.29209492239468,6.72162557692308,-3.39335660133139,0.00131512220021127,0.00301763925700217,-2.17044903581707
"205513_at",-1.88604634146341,2.563205,-3.39312268942175,0.00131604294276737,0.00301952003297155,-2.1711105042345
"232659_at",-1.15559964523282,6.13975230769231,-3.39263414664672,0.00131796795672381,0.00302370453661089,-2.17249193695801
"201869_s_at",1.1136944345898,5.6705525,3.39238430072312,0.00131895346143274,0.00302526848536397,-2.17319836693319
"209184_s_at",-1.66813243902439,7.91181173076923,-3.39209464353139,0.00132009687490645,0.00302765865213669,-2.17401732002815
"218164_at",-1.2819200443459,6.28420807692308,-3.39013554402419,0.00132785509242617,0.00304288241608216,-2.17955514073187
"236297_at",1.69121498891353,6.67637615384615,3.38899886934589,0.00133237624125228,0.00305254049044631,-2.18276725809202
"224559_at",1.01197598669623,11.6843259615385,3.38849862096163,0.00133437061504841,0.00305664085448518,-2.18418068587177
"222614_at",1.33043261640798,6.23384403846154,3.3870635844967,0.00134010749857355,0.00306851256674354,-2.18823456937909
"205803_s_at",-1.24454090909091,3.91191826923077,-3.38704810730929,0.00134016949949128,0.00306851256674354,-2.18827828540594
"236353_at",-1.56373578713969,5.78094538461538,-3.38618926633649,0.00134361424623104,0.00307592829930722,-2.19070392016255
"212587_s_at",1.64107889135255,8.56373576923077,3.38583362275849,0.00134504316381882,0.00307849175856265,-2.19170825289392
"236193_at",1.47962756097561,6.02821942307692,3.38411152479942,0.00135198268493499,0.003092952883065,-2.1965704762218
"232035_at",1.41778166297118,5.99481903846154,3.383227332764,0.00135555888676856,0.00310018455247567,-2.19906631320632
"214934_at",-1.06721503325942,6.30351653846154,-3.38313624873634,0.00135592779444013,0.0031007908599334,-2.19932339517793
"203881_s_at",-2.19663580931264,7.46367442307692,-3.37909781625254,0.00137238026035418,0.00313385686573615,-2.21071727843688
"209733_at",-1.12280822616408,4.09881980769231,-3.37903323620628,0.00137264488940993,0.00313422156855025,-2.21089941107269
"239228_at",1.02110332594235,7.55079615384615,3.378077991672,0.00137656484243925,0.00314245159240315,-2.2135931891291
"1557938_s_at",-1.17598962305987,7.83950923076923,-3.3757105127161,0.00138632586912886,0.00316265412674301,-2.22026733800062
"227297_at",-2.38617946784922,6.23559653846154,-3.37184654787033,0.00140239796227596,0.00319775851668344,-2.23115374923659
"229712_at",1.37434946784922,3.37534442307692,3.37094722434817,0.00140616394548989,0.00320561168678414,-2.23368636835297
"227816_at",1.4893256984479,3.50800057692308,3.37051777482181,0.00140796567757032,0.00320873960070629,-2.23489560380137
"1568592_at",1.18469505543237,7.95448557692308,3.36981897719219,0.00141090212413482,0.00321518644856813,-2.23686305192341
"201868_s_at",1.05134279379157,3.23242153846154,3.36955614416247,0.00141200808761119,0.00321746129681229,-2.23760298398159
"202566_s_at",1.32008585365854,6.81315692307692,3.36896088702303,0.00141451588311896,0.00322268402809737,-2.23927862446649
"204048_s_at",1.03518164079823,9.65499,3.36763579662637,0.00142011360859839,0.00323469720393899,-2.24300804945869
"235390_at",1.13501536585366,5.60955596153846,3.36701683594633,0.00142273554216659,0.00323992825515647,-2.24474977027977
"1569110_x_at",1.82855126385809,8.64397961538462,3.36623530103646,0.00142605269996999,0.00324673975354038,-2.24694867070779
"242234_at",1.86150144124168,6.64622865384615,3.36382056144751,0.00143634823666958,0.00326694311512336,-2.25374061843547
"1560562_a_at",-1.28555370288248,5.88624307692308,-3.36303882387488,0.00143969633906135,0.00327331218028614,-2.25593874023749
"203031_s_at",1.0372001330377,6.86313423076923,3.36279687664693,0.00144073407250867,0.00327531319792903,-2.25661899049217
"213342_at",1.1199977383592,7.88442423076923,3.36233713023392,0.00144270792011388,0.0032791610513248,-2.2579115100734
"232617_at",1.42629305986696,8.83904903846154,3.361266876108,0.00144731281773456,0.00328812653465545,-2.26091995334564
"228532_at",1.25311815964523,7.48976365384615,3.36084285065839,0.00144914108848006,0.00329177946438786,-2.26211170136953
"212594_at",-1.33828733924612,7.72202826923077,-3.36024789426756,0.00145171005277889,0.00329711354114375,-2.26378369679051
"228167_at",1.45776986696231,5.68204365384615,3.35774896128594,0.00146254741446557,0.00331989042336614,-2.27080431298011
"215559_at",-1.16534175166297,2.37820557692308,-3.35678034549382,0.00146676868559643,0.00332903669235848,-2.27352467749765
"211071_s_at",1.77598913525499,7.15411730769231,3.3563743702337,0.00146854137537973,0.00333230053222321,-2.27466471090319
"212249_at",-1.11316412416851,6.51028653846154,-3.35587397969434,0.00147072912251236,0.00333650448639214,-2.27606975236591
"1554020_at",1.84081842572062,4.11516634615385,3.35525815065682,0.00147342581522307,0.00334186085932418,-2.27779874623362
"204780_s_at",1.6814223503326,8.56390230769231,3.35499554736902,0.00147457716971686,0.00334421832606679,-2.27853596543883
"239907_at",-1.92575095343681,3.70365307692308,-3.35487324368076,0.00147511368736965,0.00334492721897629,-2.27887930188197
"218804_at",-2.17282179600887,6.53477903846154,-3.35465778475439,0.00147605930522752,0.00334681742884719,-2.27948412820437
"208092_s_at",1.23280099778271,4.49271980769231,3.35459237680775,0.00147634648481447,0.00334696050245599,-2.27966773338628
"227724_at",1.19951583148559,6.51572846153846,3.35369097951702,0.00148030954830817,0.00335543570351392,-2.28219778937306
"203725_at",1.00511749445676,8.23219557692308,3.34943939450639,0.00149913824751777,0.00339553846903467,-2.29412526385962
"204619_s_at",1.64325019955654,8.61867230769231,3.3489344938171,0.00150138927831774,0.00340037921995345,-2.29554106983893
"213142_x_at",1.00405166297118,7.97197884615385,3.34859220613249,0.00150291714201113,0.0034030655486469,-2.29650080945993
"228402_at",-1.09679643015521,6.78925365384615,-3.3477519586662,0.00150667398836533,0.00341053815673543,-2.29885650747493
"215891_s_at",1.11363252771619,3.54249096153846,3.34763465263841,0.00150719918470178,0.00341146849860556,-2.29918535338213
"201681_s_at",-1.02227427937916,9.38134423076923,-3.34676263212161,0.00151110878853988,0.00341928138464262,-2.30162966837919
"206576_s_at",1.72983731707317,4.60037019230769,3.34516086669661,0.00151831516115778,0.00343402701463251,-2.30611841619403
"215554_at",-1.44323248337029,5.10774942307692,-3.34491275281544,0.00151943433766741,0.00343629812772643,-2.30681359961812
"205291_at",1.79639321507761,6.69258423076923,3.3442498489405,0.0015224283568718,0.00344280865290168,-2.30867080742337
"223822_at",2.27910094013304,2.92821761538462,3.34414536905389,0.00152290075192314,0.0034436162411778,-2.30896349903759
"227721_at",-1.42617645232816,5.63482653846154,-3.34388709832123,0.00152406909230242,0.00344599727477673,-2.30968699728646
"226560_at",2.32524379157428,3.84546711538462,3.34351944921681,0.00152573369255052,0.00344923888281836,-2.31071683644872
"239903_at",-1.04587935698448,3.42320980769231,-3.34148283927307,0.00153498605997522,0.00346805616167296,-2.31642034764621
"229927_at",2.22581716186253,4.36593576923077,3.34140427629373,0.00153534403575119,0.00346834031911641,-2.31664031745786
